user_id,name,surname,email,birth_date,nationality,marital_status,sex,height,weight,phone,country,city,state,zip_code,latitude,longitude,job_title,salary,salary_currency,employment_status,company_name,company_size,years_experience,job_satisfaction,work_from_home_days,commute_time_minutes,vacation_days,start_date,education_level,field_of_study,university,graduation_year,student_debt,gpa,blood_type,has_insurance,is_smoker,last_medical_check,bmi,bmi_category,weekly_exercise_hours,alcohol_consumption,diet_type,sleep_hours,chronic_conditions,allergies,number_of_children,dependents,living_with_parents,household_size,spouse_employed,annual_household_income,credit_score,housing_cost,food_expenses,transportation_cost,debt_amount,savings,investment_portfolio_value,monthly_disposable_income,has_mortgage
1117,Manolo,Aguilar,manolo.aguilar72@outlook.com,1966-07-22,Algeria,Separated,Male,150,67,+213 731 45 53 80,Algeria,Tinerkouk,Adrar,01013,29.7617,0.7062,Doctor,9186.0,USD,Full-time,Johnson & Johnson,Enterprise (5000+),27,Very Satisfied,4,76,35,1999-07-17,PhD,Medicine,Princeton,1995.0,45813.59,3.23,AB+,Yes,No,2025-07-11,29.8,Overweight,8,Low,Keto,7.7,None,"Pollen, Medication",1,1,No,3,Yes,242109.54,755,2116.2,929.15,1030.51,881.65,37010.88,53613.76,5110.14,No
1118,Jade,Ton,jade.ton34@gmail.com,1986-09-23,Brazil,Widowed,Female,165,103,+55 47 91474-8167,Brazil,Pão de Açúcar,Alagoas ,57400-000,-9.6835,-37.4543,Architect,5325.0,USD,Full-time,Zaha Hadid Architects,Small (1-50),12,Satisfied,0,12,28,2014-07-13,Master,Architecture,ETH Zurich,2011.0,32874.7,3.1,A-,Yes,No,2025-11-14,37.8,Obese,1,Low,Omnivore,7.4,"Hypertension, Diabetes",None,2,2,No,3,Not Married,60122.67,759,1458.84,595.3,370.5,88.18,18745.2,49381.45,2900.37,Yes
1119,Ludie,Martinez,ludie.martinez31@yahoo.com,2004-05-29,Sri Lanka,Separated,Female,189,117,+94 73 934 794,Sri Lanka,Muruthagahamulla,Central Province,20526,7.1049,80.5917,Architect,3640.0,USD,Full-time,Jacobs Solutions,Enterprise (5000+),0,Neutral,3,109,19,2026-07-10,Master,Architecture,Cambridge,2028.0,22519.59,3.94,O-,Yes,No,2025-12-15,32.8,Obese,1,None,Mediterranean,6.7,None,None,1,1,No,3,Yes,87626.37,522,1412.4,526.86,235.96,3031.74,8452.83,24875.42,1464.78,Yes
1120,Ander,Gil,ander.gil93@outlook.com,1974-03-03,Spain,Single,Male,155,91,+34 663 631 107,Spain,El Tallon Bajo,Andalucia,04212,37.1661,-2.4905,Farmer,4659.0,USD,Part-time,Syngenta Group,Enterprise (5000+),34,Very Satisfied,3,14,32,1992-07-18,No degree,,,,0.0,,A+,No,No,2025-10-07,37.9,Obese,5,None,Mediterranean,5.6,None,None,2,2,No,3,Not Married,59364.23,805,1427.45,733.6,442.51,174.24,22674.92,53576.16,2055.43,No
1121,Vicêncio,Pavan,vicêncio.pavan7@gmail.com,1985-05-28,Brazil,Divorced,Male,200,98,+55 43 97906-5859,Brazil,Cruzeiro do Sul,Acre,69980-000,-8.0159,-72.9298,Teacher,4949.0,USD,Full-time,Berlitz,Large (501-5000),19,Satisfied,2,88,31,2007-07-15,Bachelor,Education,UNAM,2007.0,21985.38,3.67,A-,Yes,No,2025-10-21,24.5,Normal,11,Low,Omnivore,8.5,None,None,2,2,No,3,Not Married,58357.69,730,2109.25,822.8,502.58,1461.54,9593.08,5541.33,1514.37,Yes
1122,Estevão,Fonseca,estevão.fonseca42@outlook.com,1992-11-02,Portugal,Widowed,Male,164,106,+351 975 286 271,Portugal,Caselho,Aveiro,3750-012,40.5619,-8.3228,Engineer,4446.0,USD,Full-time,Siemens,Enterprise (5000+),8,Satisfied,3,66,23,2018-07-12,Technical,Engineering,Community College,2013.0,0.0,,O+,Yes,No,2024-08-24,39.4,Obese,4,High,Keto,7.5,Hypertension,Pollen,1,1,No,2,Not Married,49681.86,552,1120.08,581.46,453.38,10579.15,11558.74,22924.27,2291.08,No
1123,Alfonso,Fajardo,alfonso.fajardo4@outlook.com,1975-10-09,Chile,Widowed,Female,181,117,+56 9 7844 4459,Chile,Coyhaique,Región Aysén,5950000,-45.5539,-71.9913,Engineer,8232.0,USD,Full-time,IDOM,Small (1-50),24,Satisfied,2,80,31,2002-07-16,Master,Engineering,Oxford,2000.0,38582.82,3.91,AB-,Yes,No,2026-01-25,35.7,Obese,1,Moderate,Omnivore,6.5,Hypertension,None,2,2,No,3,Not Married,101471.5,650,3042.8,934.36,752.27,1861.71,38966.8,23616.32,3502.57,Yes
1124,Salma,Montoya,salma.montoya72@gmail.com,1995-06-05,Dominican Republic,Widowed,Female,187,90,+1 809 583 5471,Dominican Republic,Ensanche La Paz,Ensanche La Paz,10117,18.45,-69.9333,Farmer,2351.0,USD,Full-time,Bayer Crop Science,Enterprise (5000+),13,Neutral,3,19,29,2013-07-13,High School,,Technical High School,2013.0,0.0,2.2,O+,Yes,Yes,2025-03-01,25.7,Overweight,2,Low,Omnivore,7.1,None,None,2,2,No,3,Not Married,30317.32,595,923.51,361.67,172.75,5589.36,4982.89,7182.88,893.06,Yes
1125,Patricio,Lerma,patricio.lerma73@gmail.com,1972-09-26,Costa Rica,Married,Male,166,66,+506 6373 1712,Costa Rica,Pocosol,Provincia de Alajuela,21013,10.7564,-84.4727,Developer,8498.0,USD,Full-time,Microsoft,Enterprise (5000+),30,Very Satisfied,3,7,32,1996-07-17,Technical,Computer Science,Community College,1993.0,0.0,,AB-,Yes,No,2026-01-06,24.0,Normal,12,None,Omnivore,7.8,None,None,1,1,No,3,Yes,223517.0,731,2453.15,1097.35,735.98,7291.84,34741.09,36602.95,4211.52,Yes
1126,Ramiro,Dudley,ramiro.dudley36@gmail.com,1996-11-08,Sri Lanka,Single,Male,189,100,+94 74 676 785,Sri Lanka,Kundasale,Central Province,20168,7.2737,80.7001,Engineer,3810.0,USD,Full-time,Worley,Medium (51-500),4,Satisfied,3,51,15,2022-07-11,Bachelor,Engineering,USP,2019.0,21172.54,2.73,B+,Yes,No,2025-11-05,28.0,Overweight,8,Moderate,Omnivore,7.2,None,None,2,2,No,3,Not Married,44055.38,595,1302.37,626.91,304.32,6509.83,15742.52,28338.24,1576.41,No
1127,Rubin,Baxter,rubin.baxter34@yahoo.com,1980-10-05,Philippines,Widowed,Male,182,73,+63 958 430 5575,Philippines,San Carlos City,Ilocos,2420,15.9294,120.3486,Developer,5572.0,USD,Full-time,Google,Enterprise (5000+),20,Very Satisfied,5,89,34,2006-07-15,Bachelor,Computer Science,UNAM,2003.0,18738.04,2.98,A-,Yes,Yes,2026-02-22,22.0,Normal,9,Moderate,Mediterranean,7.6,None,None,3,3,No,4,Not Married,62105.8,777,1633.07,682.26,394.3,3266.23,24202.49,63852.49,2862.37,No
1128,Jerónimo,González,jerónimo.gonzález68@gmail.com,1981-07-19,Costa Rica,Separated,Male,189,94,+506 6530 2979,Costa Rica,Palmitos,Provincia de Alajuela,20608,10.0973,-84.4248,Farmer,2579.0,USD,Full-time,John Deere Ibérica,Large (501-5000),23,Neutral,4,66,31,2003-07-16,No degree,,,,0.0,,O-,Yes,No,2026-04-18,26.3,Overweight,4,Low,Omnivore,7.1,None,None,1,1,No,3,No,34006.06,658,658.3,266.79,142.21,1539.94,6276.31,18108.66,1511.7,No
1129,Jody,Cohen,jody.cohen44@gmail.com,1992-10-18,Japan,Divorced,Male,169,95,+81 87 1232 5091,Japan,Kawaragakecho,Aichi Ken,498-0037,35.0966,136.7335,Farmer,2422.0,USD,Full-time,Corteva Agriscience España,Large (501-5000),12,Neutral,2,37,25,2014-07-13,High School,,Technical High School,2011.0,0.0,2.2,B+,Yes,Yes,2025-01-25,33.3,Obese,5,High,Keto,7.8,Hypertension,Dust,2,2,No,3,Not Married,29116.38,741,756.23,425.0,277.94,1680.66,4165.16,11101.42,962.83,Yes
1130,Alfonso,Pulido,alfonso.pulido20@gmail.com,1985-05-16,Mexico,Separated,Female,187,76,+52 735 4346 9885,Mexico,Gremial,Aguascalientes,20030,21.97,-102.3069,Designer,5280.0,USD,Full-time,Apple,Enterprise (5000+),20,Very Satisfied,5,45,33,2006-07-15,Technical,Design,Technical Institute,2005.0,0.0,,O+,Yes,No,2026-04-06,21.7,Normal,11,None,Vegan,7.7,None,None,0,0,No,2,Yes,108680.24,657,1486.05,913.48,581.85,7893.62,20666.6,13261.09,2298.61,No
1131,Juline,Kaur,juline.kaur77@outlook.com,1968-12-24,France,Divorced,Female,158,107,+33 5 81 36 37 50,France,Paris 11,Île-de-France,75011,48.8574,2.3795,Farmer,4899.0,USD,Full-time,Corteva Agriscience España,Large (501-5000),39,Satisfied,1,8,34,1987-07-20,High School,,Local High School,1987.0,0.0,3.04,B-,Yes,No,2025-08-19,42.9,Obese,2,High,Keto,6.3,"Hypertension, Arthritis",None,2,2,No,3,Not Married,64021.31,815,1900.52,577.16,348.16,636.96,9717.36,10858.83,2073.16,Yes
1132,María,Portillo,maría.portillo37@gmail.com,1998-01-12,Colombia,Divorced,Male,193,77,+57 357 515 4121,Colombia,Medellin,Antioquia,050032,6.2518,-75.5636,Architect,4155.0,USD,Full-time,Mecanoo,Medium (51-500),4,Very Satisfied,4,28,16,2022-07-11,Master,Architecture,ETH Zurich,2022.0,36771.97,3.78,B-,Yes,No,2024-10-09,20.7,Normal,6,Moderate,Mediterranean,8.1,None,None,2,2,No,3,Not Married,50368.68,684,937.77,693.04,497.47,3546.62,15651.17,37559.95,2026.73,No
1133,Zoé,Rojo,zoé.rojo30@outlook.com,1991-01-24,Chile,Divorced,Male,155,117,+56 9 3336 2874,Chile,Limache,Región de Valparaíso,2240000,-33.0309,-71.2793,Farmer,2177.0,USD,Full-time,Syngenta Group,Enterprise (5000+),13,Very Unsatisfied,0,51,27,2013-07-13,No degree,,,,0.0,,O-,Yes,No,2025-08-30,48.7,Obese,0,High,Omnivore,6.6,Hypertension,None,1,1,No,2,Not Married,23760.51,756,878.01,354.33,179.73,372.15,4115.4,5537.88,764.94,Yes
1134,Aurora,Centeno,aurora.centeno1@outlook.com,1973-09-15,Uruguay,Widowed,Female,152,71,+598 9569 7778,Uruguay,Cainza Campo 3,Artigas,55100,-30.3774,-57.6178,Scientist,8542.0,USD,Full-time,Illumina Spain,Medium (51-500),25,Very Satisfied,4,82,32,2001-07-16,Master,Science,MIT,1998.0,23746.14,3.42,A-,No,No,2025-10-19,30.7,Obese,3,High,Omnivore,7.8,Hypertension,Pollen,3,3,No,4,Not Married,107020.47,751,2381.63,1382.65,630.34,7400.04,18301.92,30394.2,4147.37,Yes
1135,Faustina,Parsons,faustina.parsons47@yahoo.com,1979-07-26,Singapore,Divorced,Female,185,73,+65 99474 8346,Singapore,Central Boulevard,Central Boulevard,018916,1.2798,103.8515,Farmer,2842.0,USD,Full-time,Cargill,Enterprise (5000+),28,Neutral,2,29,31,1998-07-17,No degree,,,,0.0,,B-,Yes,Yes,2025-07-12,21.3,Normal,12,Low,Omnivore,8.6,None,None,2,2,No,3,Not Married,32753.68,667,971.74,391.62,274.53,2087.55,5308.59,13635.54,1204.11,No
1136,Tania,Espinoza,tania.espinoza41@outlook.com,1988-02-28,Uruguay,Divorced,Female,184,69,+598 9429 6438,Uruguay,Diego Lamas,Artigas,55000,-30.7499,-57.0569,Farmer,2672.0,USD,Contract,Grupo AN,Large (501-5000),20,Neutral,4,60,31,2006-07-15,No degree,,,,0.0,,A-,Yes,No,2025-03-06,20.4,Normal,5,Moderate,Mediterranean,7.2,None,None,1,1,No,2,Not Married,31952.07,710,860.24,441.9,176.45,2220.63,8947.88,8957.51,1193.4,No
1137,Rodrigo,Olmos,rodrigo.olmos48@yahoo.com,1991-07-24,Colombia,Married,Female,191,80,+57 352 817 5452,Colombia,Angelopolis,Antioquia,055837,6.1107,-75.7092,Engineer,4868.0,USD,Full-time,Siemens,Enterprise (5000+),11,Very Satisfied,4,69,23,2015-07-13,Bachelor,Engineering,USP,2014.0,18812.85,3.85,O+,Yes,No,2024-08-30,21.9,Normal,5,High,Keto,7.2,None,Food,2,2,No,4,Yes,106726.45,572,1664.45,858.33,404.67,9130.01,20675.06,36542.92,1940.55,Yes
1138,Cordia,Shaffer,cordia.shaffer89@yahoo.com,1976-11-29,Philippines,Widowed,Female,150,76,+63 956 631 5323,Philippines,Santa Cruz,Ilocos,2713,17.0856,120.4522,Artist,5277.0,USD,Full-time,Cartoon Saloon,Small (1-50),29,Satisfied,0,72,33,1997-07-17,High School,Arts,Private High School,1995.0,0.0,2.3,AB-,Yes,No,2026-04-05,33.8,Obese,2,Moderate,Omnivore,6.5,Hypertension,Pollen,3,3,No,4,Not Married,57934.95,850,1877.8,676.02,612.92,0.0,20374.3,56167.17,2110.26,Yes
1139,Sonia,Luevano,sonia.luevano45@outlook.com,1975-02-11,Colombia,Separated,Male,197,62,+57 392 562 7395,Colombia,Amaga,Antioquia,055848,6.04,-75.7032,Doctor,10752.0,USD,Full-time,Johns Hopkins Hospital,Large (501-5000),23,Satisfied,2,60,32,2003-07-16,PhD,Medicine,Princeton,2003.0,59703.68,3.57,O-,Yes,Yes,2025-09-19,16.0,Underweight,9,High,Pescatarian,8.4,None,None,0,0,No,2,No,139954.68,690,3175.37,1145.87,716.95,9752.77,58012.12,118707.33,5713.81,No
1140,Ardath,Bryan,ardath.bryan90@gmail.com,1988-05-27,Sri Lanka,Widowed,Female,177,94,+94 73 566 973,Sri Lanka,Pupuressa,Central Province,20546,7.1262,80.6692,Developer,4953.0,USD,Part-time,GitHub,Small (1-50),14,Satisfied,0,67,24,2012-07-13,Technical,Computer Science,Technical Institute,2008.0,0.0,,A+,Yes,No,2025-09-04,30.0,Obese,4,None,Omnivore,7.3,None,None,3,3,No,4,Not Married,65266.68,755,1052.81,748.56,455.74,4135.2,18334.97,25802.79,2695.89,No
1141,Josep,Ramirez,josep.ramirez50@gmail.com,1971-11-16,Argentina,Separated,Male,186,94,+54 9 11 3498-6132,Argentina,SAN ESTEBAN,Salta,C4190QEJ,-25.8,-65.0333,Artist,4954.0,USD,Contract,Aardman Animations,Medium (51-500),32,Very Satisfied,4,47,32,1994-07-18,High School,Arts,Technical High School,1990.0,0.0,2.66,A+,Yes,No,2025-07-30,27.2,Overweight,2,Low,Omnivore,8.3,None,None,1,1,No,3,No,60651.05,769,1859.92,841.39,555.49,2093.7,15097.14,20883.07,1697.2,Yes
1142,Maureen,Goyer,maureen.goyer58@yahoo.com,1983-01-31,France,Single,Female,194,60,+33 2 53 41 26 33,France,Paris 01,Île-de-France,75039 CEDEX 01,48.8592,2.3417,Chef,3744.0,USD,Full-time,Gordon Ramsay Restaurants,Large (501-5000),24,Very Satisfied,4,35,31,2002-07-16,No degree,,,,0.0,,O+,Yes,No,2026-05-05,15.9,Underweight,3,Low,Mediterranean,7.7,None,None,1,1,No,2,Not Married,47569.15,693,916.02,430.32,347.89,2961.79,20670.47,49859.59,2049.77,No
1143,christian,Serrano,christian.serrano56@outlook.com,1998-11-30,South Africa,Widowed,Male,186,115,+27 66 938 5953,South Africa,Pretoria,Pretoria,0026,-25.7069,28.2294,Farmer,2238.0,USD,Contract,Huerta de la Vega,Small (1-50),9,Neutral,4,64,28,2017-07-12,High School,,Private High School,2017.0,0.0,3.2,A-,Yes,No,2024-07-28,33.2,Obese,1,High,Mediterranean,7.7,None,Pollen,2,2,No,3,Not Married,25406.44,657,471.63,387.9,218.88,658.4,11237.07,17028.93,1159.59,No
1144,Karrah,Strada,karrah.strada5@gmail.com,1994-04-15,Italy,Separated,Female,161,69,+39 394 367 5391,Italy,Castelnuovo,Abruzzi,67020,42.2957,13.6282,Chef,3069.0,USD,Full-time,Yum! Brands,Enterprise (5000+),13,Neutral,1,80,25,2013-07-13,High School,Culinary Arts,Technical High School,2012.0,0.0,3.73,B-,Yes,No,2025-07-01,26.6,Overweight,1,High,Omnivore,8.2,None,Pollen,2,2,No,4,No,36104.94,727,1315.11,332.42,238.46,962.53,10988.97,16311.59,1183.0,Yes
1145,Natividad,Trejo,natividad.trejo1@outlook.com,2000-04-30,Chile,Married,Male,181,57,+56 9 4695 9620,Chile,Temuco,Región de la Araucanía,4780000,-38.6731,-72.6633,Artist,2158.0,USD,Full-time,Walt Disney Studios,Enterprise (5000+),7,Very Unsatisfied,0,73,30,2019-07-12,High School,Arts,Private High School,2018.0,0.0,2.27,B+,Yes,No,2025-03-01,17.4,Underweight,3,Low,Omnivore,7.4,None,None,0,0,No,2,Yes,49143.0,550,726.37,313.84,246.49,5044.42,10374.11,10920.84,871.3,No
1146,Olinda,da Gloria,olinda.da gloria39@outlook.com,2004-03-23,Brazil,Widowed,Female,188,83,+55 44 96667-3248,Brazil,Rio Branco,Acre,69900-000,-10.0699,-68.1553,Engineer,2850.0,USD,Full-time,IDOM,Small (1-50),0,Unsatisfied,0,43,19,2026-07-10,Technical,Engineering,Vocational School,2024.0,0.0,,O-,Yes,No,2025-08-04,23.5,Normal,10,None,Mediterranean,7.2,None,"Pollen, Dust",2,2,No,3,Not Married,34266.13,722,645.73,329.42,341.04,2923.77,11819.01,33936.32,1533.82,No
1147,Amada,Mateus,amada.mateus49@gmail.com,1982-04-14,Brazil,Divorced,Female,160,69,+55 70 95503-6789,Brazil,Canapi,Alagoas ,57530-000,-9.1733,-37.5199,Developer,7750.0,USD,Full-time,Basecamp,Small (1-50),19,Satisfied,3,115,32,2007-07-15,Master,Computer Science,Oxford,2006.0,13305.75,3.38,O-,Yes,No,2025-10-15,27.0,Overweight,5,None,Omnivore,8.0,None,"Pollen, Dust",0,0,No,1,Not Married,89300.98,613,2725.69,1043.09,856.43,16521.41,23909.05,62982.89,3124.79,Yes
1148,Ira,Cline,ira.cline8@outlook.com,1990-07-17,Sweden,Divorced,Male,159,66,+46 78 133 897,Sweden,Åkersberga,Stockholm,184 32,59.4794,18.2997,Designer,4652.0,USD,Full-time,BMW Group Design,Large (501-5000),13,Satisfied,1,59,23,2013-07-13,Bachelor,Design,USP,2013.0,17194.94,3.11,A+,Yes,No,2025-07-16,26.1,Overweight,2,Moderate,Omnivore,8.3,None,None,1,1,No,2,Not Married,61341.52,713,1623.57,700.46,529.96,2739.84,9213.55,14806.07,1798.01,Yes
1149,Lucien,Griffin,lucien.griffin76@yahoo.com,1990-03-23,Sweden,Separated,Male,178,105,+46 70 132 770,Sweden,Vallentuna,Stockholm,186 60,59.5344,18.0776,Farmer,2545.0,USD,Full-time,Cargill,Enterprise (5000+),17,Neutral,5,61,31,2009-07-14,High School,,Technical High School,2008.0,0.0,3.97,AB+,Yes,Yes,2025-04-07,33.1,Obese,5,Low,Omnivore,5.8,Hypertension,None,0,0,No,2,No,30134.97,721,730.48,365.55,269.83,1565.68,7316.33,13648.94,1179.15,No
1150,Jesusa,Ortega,jesusa.ortega69@outlook.com,1991-02-19,Spain,Widowed,Female,164,75,+34 664 385 553,Spain,El Cabo De Gata,Andalucia,04150,36.7823,-2.242,Developer,5026.0,USD,Full-time,Basecamp,Small (1-50),10,Satisfied,5,106,29,2016-07-12,Bachelor,Computer Science,Sorbonne,2013.0,12999.75,3.17,B+,Yes,No,2024-07-19,27.9,Overweight,5,Low,Omnivore,7.9,None,Medication,3,3,No,4,Not Married,55881.34,664,1347.02,570.49,596.35,8391.45,14216.75,41672.59,2512.14,Yes
1151,Paz,Montero,paz.montero61@outlook.com,1996-05-17,Algeria,Married,Female,165,109,+213 785 31 55 47,Algeria,Ghiat,Adrar,01001,29.2687,0.2604,Scientist,6178.0,USD,Full-time,CRG - Centre for Genomic Regulation,Small (1-50),6,Satisfied,1,61,28,2020-07-11,Master,Science,Cambridge,2020.0,11075.49,2.95,A+,Yes,No,2024-11-30,40.0,Obese,1,Low,Omnivore,7.5,Hypertension,None,2,2,No,4,Yes,137451.07,611,2600.85,992.38,614.81,13169.49,7884.26,11615.31,1969.96,Yes
1152,Roberto,Filippi,roberto.filippi73@gmail.com,1978-02-03,Italy,Single,Male,197,105,+39 347 332 2707,Italy,Cesaproba,Abruzzi,67015,42.4985,13.1864,Farmer,4013.0,USD,Full-time,Cargill,Enterprise (5000+),28,Satisfied,3,86,34,1998-07-17,High School,,Local High School,1996.0,0.0,2.93,O+,Yes,No,2025-08-05,27.1,Overweight,1,None,Omnivore,8.2,None,None,0,0,No,1,Not Married,48495.92,735,1234.06,682.46,296.55,3254.21,19609.22,17034.53,1799.92,Yes
1153,Leontine,Collins,leontine.collins91@outlook.com,1997-10-01,Poland,Separated,Female,155,86,+48 512 233 524,Poland,Ocice,Lower Silesia,59-720,51.2009,15.4859,Designer,2802.0,USD,Full-time,Tesla Design Studio,Enterprise (5000+),1,Neutral,5,58,18,2025-07-10,Bachelor,Design,University of Tokyo,2020.0,4760.34,3.64,AB+,Yes,Yes,2025-09-17,35.8,Obese,0,Moderate,Omnivore,8.0,None,Medication,2,2,No,4,No,30587.29,657,758.33,427.59,154.1,3370.53,10603.63,31599.32,1461.98,No
1154,Aleshia,Gardner,aleshia.gardner42@outlook.com,1995-03-28,United Kingdom,Separated,Female,198,75,+44 7122 336 297,United Kingdom,Ganstead,England,AG8 7NL,53.8273,-0.2206,Designer,3612.0,USD,Part-time,Tesla Design Studio,Enterprise (5000+),10,Satisfied,2,3,30,2016-07-12,Technical,Design,Vocational School,2015.0,0.0,,B-,Yes,No,2025-08-22,19.1,Normal,3,High,Vegetarian,7.5,None,None,2,2,No,4,Yes,89343.54,660,1216.1,574.45,263.78,3306.89,17788.94,39753.05,1557.68,No
1155,Olga,Ponce,olga.ponce50@gmail.com,1989-11-20,Peru,Widowed,Female,185,110,+51 978 368 540,Peru,Tembillan,Amazonas,01210,-6.1081,-77.6855,Architect,5173.0,USD,Full-time,Foster + Partners,Large (501-5000),9,Satisfied,5,119,23,2017-07-12,Master,Architecture,University of Melbourne,2014.0,28279.75,2.9,AB-,Yes,No,2025-06-01,32.1,Obese,1,None,Omnivore,7.3,None,None,3,3,No,4,Not Married,63729.92,676,1458.01,595.4,312.27,6469.12,18229.56,32512.83,2807.32,Yes
1156,Agnus,Tyson,agnus.tyson94@gmail.com,2003-12-19,Sri Lanka,Separated,Female,157,96,+94 72 228 654,Sri Lanka,Ketawala Leula,Central Province,20198,7.3022,80.6762,Designer,2544.0,USD,Full-time,Tesla Design Studio,Enterprise (5000+),2,Very Unsatisfied,0,117,15,2024-07-10,Technical,Design,Community College,2024.0,0.0,,AB-,No,No,2025-10-26,38.9,Obese,0,Low,Omnivore,7.5,None,None,1,1,No,3,Yes,58023.94,658,859.56,408.94,185.04,2004.23,4593.65,11568.6,1090.46,No
1157,Elías,Santos,elías.santos67@yahoo.com,1989-01-25,Malawi,Separated,Male,194,102,+265 908 51 70 20,Malawi,Kaluluma,Central Region,201101,-12.5783,33.5196,Designer,4646.0,USD,Full-time,Samsung Design,Enterprise (5000+),17,Very Satisfied,5,63,31,2009-07-14,Technical,Design,Technical Institute,2009.0,0.0,,AB-,Yes,Yes,2025-03-30,27.1,Overweight,6,Moderate,Keto,7.1,None,Dust,1,1,No,3,Yes,118310.38,725,946.61,578.6,309.51,705.28,28980.77,64692.02,2811.28,No
1158,Franco,Montero,franco.montero89@yahoo.com,1980-03-08,Algeria,Divorced,Male,175,81,+213 755 90 71 16,Algeria,Ksar El Hadj,Adrar,01012,28.696,0.3404,Architect,5962.0,USD,Full-time,Gensler,Enterprise (5000+),19,Very Satisfied,5,57,33,2007-07-15,Master,Architecture,Cambridge,2004.0,23004.89,3.69,AB+,Yes,Yes,2026-01-29,26.4,Overweight,6,High,Omnivore,6.8,Asthma,None,0,0,No,1,Not Married,65674.21,658,1641.84,667.1,697.61,8573.82,25847.3,51102.36,2955.45,Yes
1159,Gail,Bell,gail.bell30@outlook.com,2001-01-11,Japan,Single,Male,157,89,+81 88 3707 6960,Japan,Kamakuracho,Aichi Ken,498-0007,35.1193,136.7359,Farmer,1666.0,USD,Full-time,Grupo AN,Large (501-5000),6,Very Unsatisfied,1,65,29,2020-07-11,No degree,,,,0.0,,O-,Yes,No,2024-10-23,36.1,Obese,1,High,Mediterranean,7.6,Hypertension,None,0,0,No,1,Not Married,19875.52,727,404.54,265.28,113.25,1572.4,4613.9,8811.32,882.92,No
1160,Max,Vidal,max.vidal12@outlook.com,1983-09-27,Spain,Single,Male,193,55,+34 659 540 731,Spain,Pozo De Los Frailes,Andalucia,04117,36.7892,-2.1095,Designer,4850.0,USD,Full-time,Philips Design,Large (501-5000),21,Satisfied,3,80,33,2005-07-15,Technical,Design,Community College,2004.0,0.0,,A+,No,Yes,2025-09-27,14.8,Underweight,12,None,Pescatarian,7.9,None,None,1,1,No,2,Not Married,59694.8,623,1502.76,697.34,397.54,8629.52,18247.74,51946.89,2252.35,Yes
1161,Armani,Saraceno,armani.saraceno33@outlook.com,1993-07-02,Italy,Separated,Female,165,120,+39 311 792 9362,Italy,Villa Santa Lucia Degli Abruzzi,Abruzzi,67020,42.3329,13.7779,Chef,2200.0,USD,Full-time,Momofuku Restaurant Group,Large (501-5000),10,Neutral,5,69,27,2016-07-12,No degree,,,,0.0,,B+,Yes,No,2025-05-22,44.1,Obese,0,Moderate,Mediterranean,6.1,"Hypertension, Diabetes",None,0,0,No,2,Yes,47390.05,722,616.66,227.63,213.65,6.96,9199.84,12351.3,1142.05,No
1162,Ruben,Vazquez,ruben.vazquez42@outlook.com,1983-03-20,Argentina,Divorced,Male,161,74,+54 9 11 5500-3219,Argentina,BRETE,Salta,G4126LAM,-26.0667,-65.3667,Engineer,5244.0,USD,Full-time,Hilti,Medium (51-500),16,Very Satisfied,3,41,31,2010-07-14,Bachelor,Engineering,Harvard,2005.0,19931.69,3.38,A-,Yes,No,2025-11-24,28.5,Overweight,2,None,Omnivore,7.1,None,"Dust, Food",2,2,No,3,Not Married,62683.8,509,1410.56,562.18,606.6,1511.03,26711.7,51791.53,2664.66,Yes
1163,Neil,Kline,neil.kline32@yahoo.com,1976-03-14,Australia,Widowed,Male,191,100,+61 485 330 140,Australia,Waramanga,Australian Capital Territory,2611,-35.353,149.0621,Farmer,3888.0,USD,Contract,Rijk Zwaan,Medium (51-500),30,Very Satisfied,5,2,35,1996-07-17,No degree,,,,0.0,,A-,Yes,Yes,2025-08-18,27.4,Overweight,2,Low,Mediterranean,6.7,None,None,3,3,No,4,Not Married,45422.2,772,1284.92,453.03,420.19,303.51,15256.57,25627.25,1729.87,Yes
1164,Maryetta,Carver,maryetta.carver26@yahoo.com,1971-10-09,Germany,Widowed,Female,192,63,+49 188 215 6933,Germany,Württembergischer Gemeindeunfallversicherungsverband (GUV),Baden-Württemberg,70324,48.7613,9.2705,Farmer,4208.0,USD,Full-time,Corteva Agriscience España,Large (501-5000),35,Neutral,2,117,32,1991-07-19,No degree,,,,0.0,,AB+,Yes,No,2026-03-23,17.1,Underweight,10,Moderate,Keto,7.6,None,None,1,1,No,2,Not Married,50857.79,727,1796.83,738.75,266.65,1526.68,16811.73,29760.15,1405.78,Yes
1165,Indira,Medina,indira.medina86@outlook.com,1981-10-30,Costa Rica,Widowed,Male,160,95,+506 7437 7472,Costa Rica,Brisas,Provincia de Alajuela,21107,10.2424,-84.3873,Doctor,8720.0,USD,Full-time,Hospital Sant Joan de Déu,Small (1-50),15,Very Satisfied,4,35,30,2011-07-14,PhD,Medicine,Yale,2010.0,24605.92,3.26,AB+,Yes,No,2026-01-18,37.1,Obese,2,High,Omnivore,7.6,Diabetes,None,1,1,No,2,Not Married,96888.62,658,3834.99,1292.95,500.74,12979.32,36862.46,32237.51,3091.31,Yes
